STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        403;20210222;-999;-999;-999;    3;   0.0;   0;    9.817;   0;   0.4;   6.9; 1012.73;    5.6;   78.71;   13.5;    0.6;   -2.7;eor
        403;20210223;-999;-999;-999;    3;   0.0;   0;    6.933;   0;   4.8;   8.5; 1020.92;    9.7;   74.00;   18.1;    3.4;   -0.3;eor
        403;20210224;-999;-999;-999;    3;   0.0;   0;    8.633;   0;   4.1;  10.0; 1021.25;   11.5;   76.54;   19.3;    6.4;    1.2;eor
        403;20210225;-999;-999;-999;    3;   0.9;   6;    9.067;   0;   0.3;   9.0; 1016.84;   10.9;   73.50;   19.4;    4.3;   -0.1;eor
        403;20210226;-999;-999;-999;    3;   0.7;   6;    1.250;   0;   6.0;   8.5; 1019.04;    7.3;   82.83;    8.9;    4.6;    1.8;eor
        403;20210227;-999;-999;-999;    3;   0.0;   6;    0.033;   0;   5.6;   7.1; 1026.33;    4.5;   83.92;    6.5;    0.3;   -3.3;eor
        403;20210228;-999;-999;-999;    3;   0.0;   6;    0.517;   0;   5.5;   6.9; 1026.55;    1.9;   97.54;    4.0;   -1.2;   -4.0;eor
        403;20210301;-999;-999;-999;    3;   0.0;   0;    5.300;   0;   4.0;   6.7; 1025.81;    4.0;   83.54;    8.4;   -1.1;   -3.9;eor
        403;20210302;-999;-999;-999;    3;   0.0;   0;    6.367;   0;   1.6;   6.2; 1024.05;    2.8;   85.75;   12.7;   -2.3;   -4.9;eor
        403;20210303;-999;-999;-999;    3;   0.0;   0;    9.000;   0;   2.0;   6.9; 1016.34;    6.1;   75.50;   14.2;   -1.4;   -4.9;eor
        403;20210304;-999;-999;-999;    3;   0.5;   6;    0.000;   0;   7.1;   6.9; 1008.27;    3.5;   87.50;    7.5;    2.1;    1.5;eor
        403;20210305;-999;-999;-999;    3;   0.0;   0;    9.500;   0;   2.0;   4.6; 1015.50;    1.6;   68.63;    6.0;   -3.2;   -6.6;eor
        403;20210306;-999;-999;-999;    3;   0.0;   6;    3.617;   0;   5.0;   5.4; 1020.25;    1.2;   79.42;    3.7;   -3.1;   -6.9;eor
        403;20210307;-999;-999;-999;    3;   0.5;   6;    0.000;   0;   7.5;   5.7; 1011.70;    2.9;   75.50;    4.1;    1.5;    0.5;eor
        403;20210308;-999;-999;-999;    3;   0.0;   0;   10.950;   0;   2.3;   4.2; 1011.99;    1.8;   62.54;    6.2;   -2.4;   -6.2;eor
        403;20210309;-999;-999;-999;    3;   0.0;   0;    9.050;   0;   4.9;   3.6; 1010.33;    0.9;   56.75;    7.1;   -3.1;   -7.3;eor
        403;20210310;-999;-999;-999;    3;   0.9;   6;    9.983;   0;   3.0;   3.9; 1008.67;    1.9;   57.71;    8.6;   -4.9;   -8.6;eor
        403;20210311;-999;-999;-999;    3;   6.6;   8;    1.617;   0;   6.6;   8.0;  990.88;    6.2;   83.71;   12.6;    2.2;    0.4;eor
        403;20210312;-999;-999;-999;    3;   0.8;   6;    3.467;   0;   6.6;   6.7;  992.99;    7.2;   67.00;   10.7;    4.1;    3.3;eor
        403;20210313;-999;-999;-999;    3;   7.4;   8;    0.900;   0;   6.7;   7.7;  986.98;    5.6;   85.33;   10.5;    3.4;    1.1;eor
        403;20210314;-999;-999;-999;    3;   4.2;   8;    1.367;   0;   7.3;   7.4;  992.56;    4.8;   86.67;    8.0;    3.3;    2.0;eor
        403;20210315;-999;-999;-999;    3;   3.9;   6;    1.600;   0;   6.9;   7.6;  996.93;    4.5;   89.83;    7.8;    2.2;   -0.2;eor
        403;20210316;-999;-999;-999;    3;   0.0;   0;    0.800;   0;   5.1;   6.3; 1006.05;    3.8;   79.29;    7.3;   -1.4;   -3.9;eor
        403;20210317;-999;-999;-999;    3;   0.4;   8;    1.833;   0;   5.0;   6.3; 1011.97;    1.3;   93.88;    5.4;   -1.6;   -4.5;eor
        403;20210318;-999;-999;-999;    3;   1.9;   8;    3.567;   0;   6.7;   6.0; 1011.04;    2.3;   84.96;    6.8;   -2.2;   -4.8;eor
        403;20210319;-999;-999;-999;    3;   0.0;   7;    4.917;   1;   5.0;   5.1; 1012.65;    0.8;   79.04;    4.6;   -2.6;   -5.3;eor
        403;20210320;-999;-999;-999;    3;   0.0;   6;    6.083;   0;   7.3;   3.7; 1015.69;    1.0;   58.33;    3.6;   -2.4;   -3.4;eor
        403;20210321;-999;-999;-999;    3;   1.6;   6;    2.667;   0;   6.7;   6.1; 1004.01;    5.3;   69.21;    9.9;    2.2;   -2.9;eor
        403;20210322;-999;-999;-999;    3;   0.1;   6;   11.567;   0;   5.2;   4.9; 1009.46;    5.0;   58.96;   10.1;   -0.1;   -3.1;eor
        403;20210323;-999;-999;-999;    3;   0.0;   6;    0.000;   0;   7.3;   7.6; 1013.47;    5.7;   83.29;    7.5;    4.3;    3.5;eor
        403;20210324;-999;-999;-999;    3;   0.0;   0;    4.900;   0;   5.0;   7.4; 1012.67;    7.5;   72.29;   12.8;    2.4;   -1.1;eor
        403;20210325;-999;-999;-999;    3;   0.7;   6;    9.100;   0;   5.3;   7.5; 1009.83;    8.2;   72.88;   15.3;    0.5;   -2.3;eor
        403;20210326;-999;-999;-999;    3;   0.2;   6;    4.317;   0;   4.5;   8.8; 1008.67;    9.6;   76.08;   15.4;    4.5;    0.6;eor
        403;20210327;-999;-999;-999;    3;   2.4;   6;    2.767;   0;   5.2;   7.5; 1007.52;    6.1;   80.83;   11.0;    2.5;    0.4;eor
        403;20210328;-999;-999;-999;    3;   0.0;   6;    6.100;   0;   5.8;   6.8; 1016.85;    7.3;   68.88;   12.6;    0.7;   -2.4;eor
        403;20210329;-999;-999;-999;    3;   0.0;   6;    5.067;   0;   5.5;   8.3; 1017.15;   13.7;   53.58;   19.9;    9.4;    3.9;eor
        403;20210330;-999;-999;-999;    3;   0.0;   0;   11.767;   0;   1.2;   9.2; 1019.55;   13.3;   62.83;   21.1;    4.9;    1.4;eor
        403;20210331;-999;-999;-999;    3;   0.0;   0;   12.083;   0;   0.7;   8.2; 1013.03;   14.0;   59.17;   23.9;    4.9;    0.9;eor
        403;20210401;-999;-999;-999;    3;   0.1;   6;    1.400;   0;   7.2;   9.0; 1007.52;   10.9;   70.08;   16.9;    5.1;    2.9;eor
        403;20210402;-999;-999;-999;    3;   0.0;   6;    8.300;   0;   4.8;   6.9; 1009.82;    5.8;   75.71;   11.5;    1.3;   -2.0;eor
        403;20210403;-999;-999;-999;    3;   0.0;   0;    9.000;   0;   2.5;   5.5; 1011.57;    5.4;   62.79;    9.8;   -1.0;   -4.8;eor
        403;20210404;-999;-999;-999;    3;   0.0;   0;   11.250;   0;   2.7;   5.9; 1009.51;    4.7;   70.21;   10.5;   -2.7;   -5.7;eor
        403;20210405;-999;-999;-999;    3;   3.2;   8;    3.217;   0;   6.3;   5.9;  992.00;    3.4;   75.58;    5.9;    0.0;   -1.5;eor
        403;20210406;-999;-999;-999;    3;   0.4;   8;    6.667;   0;   4.8;   5.5;  995.13;    1.6;   81.33;    7.3;   -1.4;   -3.1;eor
        403;20210407;-999;-999;-999;    3;   2.1;   8;    1.917;   0;   7.2;   5.9;  999.35;    2.9;   79.88;    6.3;    0.8;    0.1;eor
        403;20210408;-999;-999;-999;    3;   0.0;   8;    2.433;   0;   6.7;   5.7; 1009.00;    4.2;   69.67;    6.6;    2.1;   -0.5;eor
        403;20210409;-999;-999;-999;    3;   1.0;   6;    9.750;   0;   6.2;   5.8; 1004.82;    7.8;   55.50;   13.3;    1.1;   -1.4;eor
        403;20210410;-999;-999;-999;    3;   4.4;   6;    0.100;   0;   7.7;   8.2; 1005.18;    7.2;   80.83;    9.2;    5.2;    1.0;eor
        403;20210411;-999;-999;-999;    3;   1.6;   8;    5.683;   0;   6.8;   9.6; 1001.01;   11.1;   77.13;   20.6;    3.8;    3.8;eor
        403;20210412;-999;-999;-999;    3;   0.0;   0;    0.917;   0;   6.9;   6.2; 1012.70;    4.6;   74.13;    7.8;    1.2;   -2.2;eor
        403;20210413;-999;-999;-999;    3;   0.4;   6;    9.183;   0;   5.5;   6.0; 1017.87;    4.5;   73.46;    9.5;   -0.1;   -3.4;eor
        403;20210414;-999;-999;-999;    3;   0.0;   6;    5.500;   0;   5.8;   5.4; 1017.42;    4.6;   65.04;    8.8;    0.4;   -2.1;eor
        403;20210415;-999;-999;-999;    3;   0.2;   8;    2.633;   0;   7.5;   5.3; 1017.25;    4.1;   66.92;    8.2;    0.7;   -2.2;eor
        403;20210416;-999;-999;-999;    3;   0.0;   6;    6.483;   0;   7.2;   6.0; 1014.30;    6.9;   61.54;   11.9;    3.3;    2.5;eor
        403;20210417;-999;-999;-999;    3;   0.6;   6;    1.833;   0;   6.9;   7.7; 1011.40;    8.7;   67.88;   13.4;    5.3;    2.2;eor
        403;20210418;-999;-999;-999;    3;   5.8;   8;    1.600;   0;   6.4;   9.7; 1010.64;    7.2;   95.50;   12.0;    4.3;    0.6;eor
        403;20210419;-999;-999;-999;    3;   0.0;   6;    4.650;   0;   4.7;   9.7; 1009.68;    9.0;   85.54;   15.4;    3.3;    0.2;eor
        403;20210420;-999;-999;-999;    3;   0.0;   0;   12.550;   0;   1.3;   7.6; 1005.70;   11.1;   61.21;   18.0;    3.9;    0.4;eor
        403;20210421;-999;-999;-999;    3;   0.0;   0;    9.050;   0;   3.1;   6.6; 1004.20;   10.4;   54.63;   17.2;    3.7;   -1.2;eor
        403;20210422;-999;-999;-999;    3;   0.1;   8;    3.733;   0;   5.6;   5.9; 1009.14;    7.3;   57.54;   10.9;    4.5;    3.1;eor
        403;20210423;-999;-999;-999;    3;   0.0;   0;    8.017;   0;   4.2;   6.2; 1014.32;    8.1;   59.54;   13.6;    4.0;   -1.0;eor
        403;20210424;-999;-999;-999;    3;   0.0;   0;    6.333;   0;   5.0;   6.3; 1014.55;    7.3;   63.25;   11.6;    2.9;   -2.0;eor
        403;20210425;-999;-999;-999;    3;   0.0;   6;    5.350;   0;   4.8;   5.1; 1013.87;    6.0;   54.96;   10.9;   -0.7;   -5.5;eor
        403;20210426;-999;-999;-999;    3;   0.0;   0;    6.867;   0;   2.5;   4.7; 1011.09;    4.3;   57.54;    9.4;   -2.4;   -6.9;eor
        403;20210427;-999;-999;-999;    3;   0.0;   0;   13.933;   0;   0.5;   4.4; 1005.49;    7.0;   47.88;   13.6;   -1.3;   -6.2;eor
        403;20210428;-999;-999;-999;    3;   0.4;   6;   12.900;   0;   2.2;   5.6;  998.46;   10.8;   43.08;   17.9;    2.5;   -3.0;eor
        403;20210429;-999;-999;-999;    3;   6.7;   8;    4.500;   0;   6.6;   9.5;  993.18;   10.8;   74.00;   17.0;    8.1;    4.0;eor
        403;20210430;-999;-999;-999;    3;   0.0;   6;    0.150;   0;   7.5;   8.2; 1001.71;    8.2;   75.67;    9.6;    6.2;    3.5;eor
        403;20210501;-999;-999;-999;    3;   0.0;   6;    4.200;   0;   7.5;   8.4; 1003.64;    9.3;   73.75;   13.7;    5.2;    2.9;eor
        403;20210502;-999;-999;-999;    3;   4.5;   6;    0.000;   0;   8.0;   9.6; 1002.33;    8.0;   89.25;   10.1;    6.3;    5.9;eor
        403;20210503;-999;-999;-999;    3;   0.3;   6;    4.367;   0;   5.5;   7.5; 1007.03;    6.9;   76.96;   10.9;    3.0;   -0.4;eor
        403;20210504;-999;-999;-999;    3;   2.6;   6;    2.267;   0;   6.7;   7.8;  992.20;    9.8;   65.33;   15.2;    3.0;    0.5;eor
        403;20210505;-999;-999;-999;    3;   1.6;   6;    4.800;   0;   4.8;   7.3;  990.52;    8.5;   66.83;   12.7;    5.6;    3.5;eor
        403;20210506;-999;-999;-999;    3;   0.7;   6;    7.300;   0;   5.1;   6.9;  996.18;    7.5;   66.50;   12.0;    3.5;    0.3;eor
        403;20210507;-999;-999;-999;    3;  12.5;   8;    3.050;   0;   6.5;   7.9; 1000.21;    5.2;   89.33;    9.2;    0.9;   -0.6;eor
        403;20210508;-999;-999;-999;    3;   0.0;   0;    8.633;   0;   4.7;   6.6; 1007.19;    8.9;   62.25;   14.6;    0.9;   -2.1;eor
        403;20210509;-999;-999;-999;    3;   0.0;   0;   13.300;   0;   4.5;   9.7; 1000.10;   18.5;   45.88;   26.9;    9.5;    5.2;eor
        403;20210510;-999;-999;-999;    3;   0.0;   0;   13.217;   0;   3.5;  12.7;  997.66;   21.0;   52.67;   29.6;   11.5;    6.1;eor
        403;20210511;-999;-999;-999;    3;   0.9;   6;   12.600;   0;   5.8;  15.2;  995.53;   20.5;   65.00;   28.3;   14.2;   12.4;eor
        403;20210512;-999;-999;-999;    3;   4.0;   6;    0.000;   0;   7.9;  13.7;  997.94;   13.2;   90.63;   14.4;   11.9;   11.7;eor
        403;20210513;-999;-999;-999;    3;   5.8;   6;    0.000;   0;   8.0;  12.8;  995.17;   11.1;   96.79;   12.0;   10.5;   10.4;eor
        403;20210514;-999;-999;-999;    3;   0.5;   6;    1.283;   0;   7.5;  11.0;  996.12;   10.2;   88.58;   12.3;    7.5;    4.6;eor
        403;20210515;-999;-999;-999;    3;   0.3;   6;    8.817;   0;   4.1;   9.5;  996.00;   13.1;   66.63;   19.0;    5.3;    2.1;eor
        403;20210516;-999;-999;-999;    3;   3.5;   6;    5.933;   0;   5.3;  10.2;  992.90;   12.2;   73.58;   17.3;    6.9;    3.2;eor
        403;20210517;-999;-999;-999;    3;   2.1;   6;    5.417;   0;   5.1;  10.6;  993.79;   12.4;   76.75;   18.5;    7.2;    3.9;eor
        403;20210518;-999;-999;-999;    3;   0.0;   6;    1.750;   0;   4.8;  10.2; 1000.49;   10.8;   80.21;   15.3;    6.4;    2.9;eor
        403;20210519;-999;-999;-999;    3;   0.0;   6;   11.683;   0;   4.6;   8.7; 1004.68;   12.2;   63.83;   16.8;    6.3;    2.8;eor
        403;20210520;-999;-999;-999;    3;   0.0;   0;    9.250;   0;   5.4;   9.2; 1007.39;   12.6;   65.04;   16.9;    9.4;    6.0;eor
        403;20210521;-999;-999;-999;    3;   0.6;   6;    7.183;   0;   5.0;   9.6;  996.53;   14.4;   61.21;   20.2;    8.4;    4.1;eor
        403;20210522;-999;-999;-999;    3;   0.1;   6;    4.650;   0;   5.8;  10.0;  995.15;   12.4;   71.21;   17.0;    7.1;    3.7;eor
        403;20210523;-999;-999;-999;    3;   0.4;   6;    7.117;   0;   5.3;  10.4; 1003.15;   11.4;   78.46;   16.8;    6.7;    3.4;eor
        403;20210524;-999;-999;-999;    3;   0.5;   6;   12.917;   0;   4.5;   9.3; 1003.93;   15.0;   59.42;   21.4;    6.1;    2.1;eor
        403;20210525;-999;-999;-999;    3;   3.9;   8;    3.733;   0;   6.6;  10.3; 1001.84;   12.0;   74.04;   16.3;    9.1;    7.5;eor
        403;20210526;-999;-999;-999;    3;   0.0;   6;    5.833;   0;   6.4;   9.5; 1000.98;   12.2;   67.96;   16.6;    8.8;    8.1;eor
        403;20210527;-999;-999;-999;    3;   3.9;   8;    1.883;   0;   6.3;  11.0; 1003.21;   11.5;   81.46;   15.4;    8.1;    5.5;eor
        403;20210528;-999;-999;-999;    3;   4.6;   6;    3.833;   0;   5.9;  11.6; 1010.76;   11.2;   87.96;   15.2;    7.5;    4.0;eor
        403;20210529;-999;-999;-999;    3;   0.0;   6;    6.950;   0;   5.4;  10.0; 1014.18;   12.0;   73.75;   16.5;    6.9;    3.8;eor
        403;20210530;-999;-999;-999;    3;   0.0;   0;   14.683;   0;   1.0;   7.8; 1016.31;   14.0;   50.38;   20.0;    6.7;    2.4;eor
        403;20210531;-999;-999;-999;    3;   0.0;   0;   15.733;   0;   1.7;   8.6; 1013.47;   14.1;   58.00;   21.7;    5.1;    1.6;eor
        403;20210601;-999;-999;-999;    3;   0.0;   6;    9.717;   0;   6.6;  10.8; 1008.88;   16.8;   59.71;   23.9;    9.1;    5.9;eor
        403;20210602;-999;-999;-999;    3;   0.0;   6;   11.200;   0;   3.5;  11.6; 1010.06;   17.8;   58.92;   25.4;   11.2;    8.3;eor
        403;20210603;-999;-999;-999;    3;   0.6;   6;   14.717;   0;   2.9;  11.1; 1013.03;   20.3;   49.08;   27.2;   11.5;    6.7;eor
        403;20210604;-999;-999;-999;    3;   0.0;   6;    6.267;   0;   5.3;  14.0; 1011.83;   18.9;   64.33;   24.0;   14.3;   11.1;eor
        403;20210605;-999;-999;-999;    3;   0.0;   0;   13.250;   0;   4.4;  13.8; 1009.47;   21.1;   57.63;   27.7;   13.0;    9.4;eor
        403;20210606;-999;-999;-999;    3;   0.0;   0;   10.933;   0;   4.7;  14.0; 1009.71;   21.5;   57.50;   28.6;   13.4;    9.6;eor
        403;20210607;-999;-999;-999;    3;   0.0;   0;   15.667;   0;   1.3;  10.6; 1010.89;   20.3;   46.63;   26.7;   13.5;    9.3;eor
        403;20210608;-999;-999;-999;    3;   0.0;   0;   13.817;   0;   2.0;  13.3; 1011.53;   20.9;   55.96;   26.5;   13.6;    9.4;eor
        403;20210609;-999;-999;-999;    3;   0.0;   6;   15.917;   0;   2.2;  11.1; 1011.33;   20.3;   49.38;   26.8;   11.8;    8.0;eor
        403;20210610;-999;-999;-999;    3;   0.0;   0;   10.850;   0;   4.4;  13.4; 1009.30;   21.7;   53.79;   27.0;   14.8;   11.4;eor
        403;20210611;-999;-999;-999;    3;   0.0;   0;   13.450;   0;   4.4;  13.8; 1007.52;   21.6;   55.75;   26.9;   15.9;   13.1;eor
        403;20210612;-999;-999;-999;    3;   1.8;   6;    3.500;   0;   5.8;  14.5; 1005.63;   18.4;   68.25;   21.7;   13.1;   11.8;eor
        403;20210613;-999;-999;-999;    3;   0.0;   6;    5.817;   0;   4.0;  10.6; 1013.81;   14.9;   63.67;   20.0;   10.5;    6.5;eor
        403;20210614;-999;-999;-999;    3;   0.0;   0;   15.167;   0;   1.8;  11.9; 1011.69;   18.6;   60.33;   27.0;    8.7;    5.4;eor
        403;20210615;-999;-999;-999;    3;   0.0;   0;    6.450;   0;   6.4;  15.0; 1009.04;   19.1;   68.38;   23.6;   13.4;    9.4;eor
        403;20210616;-999;-999;-999;    3;   0.0;   0;   15.483;   0;   2.5;  11.3; 1008.55;   20.8;   48.54;   28.7;   11.2;    6.6;eor
        403;20210617;-999;-999;-999;    3;   0.0;   0;   15.333;   0;   0.5;  15.8; 1005.95;   25.8;   50.67;   33.9;   17.3;   12.8;eor
        403;20210618;-999;-999;-999;    3;   0.0;   0;   15.883;   0;   0.7;  14.8; 1004.74;   26.7;   47.46;   34.5;   17.3;   12.9;eor
        403;20210619;-999;-999;-999;    3;   0.0;   6;   11.767;   0;   3.4;  17.4; 1003.24;   27.1;   52.17;   35.2;   18.0;   13.8;eor
